"symbol","date","open","high","low","close","volume","adjusted"
"MA",2012-03-14,42.242000579834,42.6129989624023,41.8660011291504,42.1419982910156,6175000,39.1777725219727
"MA",2012-03-15,42.1419982910156,42.298999786377,41.7999992370605,41.9550018310547,5888000,39.0039291381836
"MA",2012-03-16,41.8689994812012,42.1370010375977,41.8079986572266,42.0169982910156,7608000,39.0615577697754
"MA",2012-03-19,41.9770011901855,42.810001373291,41.9220008850098,42.5089988708496,8011000,39.5189552307129
"MA",2012-03-20,42.318000793457,42.3919982910156,41.7639999389648,41.8979988098145,5960000,38.9509315490723
"MA",2012-03-21,42.0050010681152,42.2970008850098,41.7890014648438,41.7939987182617,5995000,38.8542518615723
"MA",2012-03-22,41.7449989318848,42.132999420166,41.5009994506836,41.6839981079102,6306000,38.7519798278809
"MA",2012-03-23,41.6220016479492,42.6360015869141,41.6220016479492,42.4010009765625,6644000,39.4185638427734
"MA",2012-03-26,42.7290000915527,43.7560005187988,42.5009994506836,43.568000793457,10460000,40.5034637451172
"MA",2012-03-27,43.5509986877441,43.5900001525879,43.0660018920898,43.0660018920898,7299000,40.0367813110352
"MA",2012-03-28,43.3800010681152,43.4739990234375,42.4809989929199,42.7519989013672,6837000,39.744873046875
"MA",2012-03-29,42.4620018005371,42.8320007324219,42.1580009460449,42.8219985961914,5092000,39.8099555969238
"MA",2012-03-30,42.8629989624023,42.8709983825684,42,42.0540008544922,10180000,39.0959625244141
"MA",2012-04-02,42.1839981079102,43.4339981079102,41.9000015258789,43.2050018310547,8944000,40.1660041809082
"MA",2012-04-03,43.1710014343262,44.060001373291,42.9039993286133,43.8019981384277,11526000,40.7210006713867
"MA",2012-04-04,43.4389991760254,43.6500015258789,42.6129989624023,43.0940017700195,9824000,40.0902709960938
"MA",2012-04-05,43.0480003356934,44.2200012207031,42.8689994812012,43.9850006103516,8506000,40.9191627502441
"MA",2012-04-09,43.2939987182617,44.2879981994629,43.2150001525879,43.9290008544922,8574000,40.8670692443848
"MA",2012-04-10,43.9290008544922,44.0950012207031,42.4189987182617,42.4729995727539,12612000,39.5125579833984
"MA",2012-04-11,42.9570007324219,43.242000579834,42.7220001220703,43.0040016174316,5751000,40.006534576416
"MA",2012-04-12,43.0509986877441,43.4220008850098,42.9700012207031,43.3979988098145,5312000,40.3730812072754
"MA",2012-04-13,43.3629989624023,44.3800010681152,43.0989990234375,44.0460014343262,10572000,40.9759140014648
"MA",2012-04-16,44.0870018005371,44.1469993591309,42.9010009765625,43.265998840332,7687000,40.2502822875977
"MA",2012-04-17,43.4819984436035,43.923999786377,43.4480018615723,43.8429985046387,5232000,40.7870597839355
"MA",2012-04-18,43.7309989929199,44.0970001220703,43.5970001220703,43.6699981689453,5208000,40.6261329650879
"MA",2012-04-19,43.7179985046387,44.0789985656738,43.234001159668,43.681999206543,6880000,40.6372833251953
"MA",2012-04-20,44.0009994506836,44.3289985656738,43.7480010986328,44.0439987182617,9070000,40.9740600585938
"MA",2012-04-23,43.601001739502,43.7430000305176,42.0750007629395,43.0260009765625,12354000,40.0270233154297
"MA",2012-04-24,43.023998260498,43.5870018005371,42.6679992675781,43.0299987792969,6525000,40.0307273864746
"MA",2012-04-25,43.4679985046387,44.5060005187988,43.173999786377,44.5060005187988,9781000,41.403865814209
"MA",2012-04-26,44.4490013122559,45.648998260498,44.4490013122559,45.3979988098145,10407000,42.2336807250977
"MA",2012-04-27,45.8110008239746,46.234001159668,45.5509986877441,45.757999420166,11799000,42.5685958862305
"MA",2012-04-30,45.939998626709,46.0309982299805,45.1339988708496,45.2270011901855,9794000,42.0746002197266
"MA",2012-05-01,45.5849990844727,46.6980018615723,45.367000579834,45.5900001525879,17580000,42.4123039245605
"MA",2012-05-02,44.6689987182617,45.8199996948242,44,45.1450004577637,21649000,41.9983100891113
"MA",2012-05-03,45.2999992370605,45.4770011901855,43.9690017700195,44.2430000305176,15116000,41.1591758728027
"MA",2012-05-04,43.7000007629395,44.1910018920898,43.3839988708496,43.9690017700195,14684000,40.9042892456055
"MA",2012-05-07,43.4650001525879,44.2820014953613,43.4650001525879,43.6119995117188,10801000,40.5721740722656
"MA",2012-05-08,43.4010009765625,43.6150016784668,42.3050003051758,43.1640014648438,10400000,40.1553916931152
"MA",2012-05-09,42.5820007324219,43.2039985656738,42.0999984741211,42.2830009460449,9996000,39.3358039855957
"MA",2012-05-10,42.5800018310547,42.935001373291,41.8269996643066,42.2980003356934,11555000,39.3497619628906
"MA",2012-05-11,42,42.7620010375977,41.9000015258789,42.2400016784668,7891000,39.2957916259766
"MA",2012-05-14,41.8170013427734,42.0999984741211,41.4440002441406,41.4440002441406,12164000,38.555290222168
"MA",2012-05-15,41.4720001220703,41.9970016479492,41.3370018005371,41.4469985961914,6769000,38.5580787658691
"MA",2012-05-16,41.8880004882812,42.0499992370605,40.8680000305176,40.9370002746582,12951000,38.0836219787598
"MA",2012-05-17,41.3800010681152,41.3800010681152,39.8499984741211,39.8580017089844,12020000,37.079833984375
"MA",2012-05-18,40.2019996643066,40.4570007324219,39.4560012817383,39.4560012817383,11113000,36.7058486938477
"MA",2012-05-21,39.5999984741211,41.0789985656738,39.4199981689453,41.0579986572266,12811000,38.1961860656738
"MA",2012-05-22,41.0209999084473,41.8300018310547,40.826000213623,41.3440017700195,12319000,38.4622535705566
"MA",2012-05-23,41.1150016784668,41.7140007019043,40.6570014953613,41.7089996337891,8750000,38.8018112182617
"MA",2012-05-24,42.0060005187988,42.8769989013672,41.6100006103516,41.9830017089844,10810000,39.0567092895508
"MA",2012-05-25,41.6549987792969,42.1949996948242,41.2120018005371,41.3959999084473,6948000,38.510627746582
"MA",2012-05-29,41.7330017089844,41.9749984741211,41.3190002441406,41.6049995422363,4658000,38.7050590515137
"MA",2012-05-30,41.0900001525879,41.5629997253418,40.9300003051758,41.1580009460449,6743000,38.2892150878906
"MA",2012-05-31,41.2299995422363,41.298999786377,39.9010009765625,40.6510009765625,10662000,37.8175621032715
"MA",2012-06-01,39.8610000610352,39.923999786377,38.9900016784668,39.1780014038086,11237000,36.4472274780273
"MA",2012-06-04,39.1699981689453,40.1520004272461,39.0099983215332,40.0260009765625,9667000,37.2361068725586
"MA",2012-06-05,40.1030006408691,40.9790000915527,40.023998260498,40.8199996948242,9693000,37.9747657775879
"MA",2012-06-06,41.4570007324219,41.9980010986328,41.2770004272461,41.9980010986328,9733000,39.070671081543
"MA",2012-06-07,42.451000213623,42.5069999694824,41.3979988098145,41.5709991455078,9438000,38.6734428405762
"MA",2012-06-08,41.2449989318848,41.6609992980957,41.0909996032715,41.6549987792969,7441000,38.7515640258789
"MA",2012-06-11,42.0499992370605,42.125,41.351001739502,41.3839988708496,5905000,38.4994468688965
"MA",2012-06-12,41.4000015258789,41.9900016784668,41.0940017700195,41.7750015258789,5788000,38.8632011413574
"MA",2012-06-13,41.507999420166,41.8170013427734,40.7999992370605,40.9749984741211,6123000,38.1189575195312
"MA",2012-06-14,40.9640007019043,41.9980010986328,40.9539985656738,41.9049987792969,7452000,38.9841499328613
"MA",2012-06-15,42.2750015258789,42.6689987182617,41.9949989318848,42.6689987182617,8093000,39.6949043273926
"MA",2012-06-18,42.4930000305176,42.798999786377,42.2299995422363,42.5620002746582,6307000,39.5953598022461
"MA",2012-06-19,42.898998260498,42.9799995422363,42.5750007629395,42.7569999694824,6877000,39.7767601013184
"MA",2012-06-20,42.7830009460449,42.9990005493164,42.1119995117188,42.8810005187988,4999000,39.8921203613281
"MA",2012-06-21,42.8800010681152,43.2700004577637,42.1040000915527,42.117000579834,5544000,39.1813735961914
"MA",2012-06-22,42.1580009460449,43.507999420166,42.060001373291,43.507999420166,8706000,40.4754257202148
"MA",2012-06-25,43.2849998474121,43.4309997558594,42.8520011901855,42.8520011901855,7e+06,39.8651428222656
"MA",2012-06-26,42.9749984741211,43.431999206543,42.7029991149902,43.2220001220703,6198000,40.209358215332
"MA",2012-06-27,43.318000793457,43.5730018615723,43.1150016784668,43.1920013427734,4446000,40.1814498901367
"MA",2012-06-28,42.9290008544922,43.0379981994629,41.6759986877441,42.1300010681152,9629000,39.1934700012207
"MA",2012-06-29,42.7459983825684,43.0229988098145,42.5629997253418,43.0110015869141,9351000,40.0130577087402
"MA",2012-07-02,43.5069999694824,43.9930000305176,43.015998840332,43.9900016784668,6180000,40.923828125
"MA",2012-07-03,43.9550018310547,44.3400001525879,43.6800003051758,44.1769981384277,4863000,41.097785949707
"MA",2012-07-05,44.0439987182617,44.5,43.8429985046387,44.4049987792969,5972000,41.337963104248
"MA",2012-07-06,44.1030006408691,44.5250015258789,43.9440002441406,44.1629981994629,8164000,41.1126747131348
"MA",2012-07-09,43.4329986572266,43.4980010986328,42.3300018310547,43.1269989013672,11064000,40.1482391357422
"MA",2012-07-10,43.1800003051758,43.6430015563965,42.0120010375977,42.0250015258789,8211000,39.1223449707031
"MA",2012-07-11,41.8950004577637,42.0309982299805,41.2840003967285,41.9889984130859,6284000,39.0888252258301
"MA",2012-07-12,41.6049995422363,42.6580009460449,41.4469985961914,42.4249992370605,7646000,39.4947204589844
"MA",2012-07-13,42.5219993591309,43.0250015258789,42.3959999084473,42.9599990844727,6082000,39.9927787780762
"MA",2012-07-16,43.9770011901855,44.7999992370605,43.5740013122559,43.6889991760254,17479000,40.6714096069336
"MA",2012-07-17,43.8320007324219,44,43.0069999694824,43.568000793457,6192000,40.5587844848633
"MA",2012-07-18,43.3359985351562,43.9449996948242,43.2000007629395,43.681999206543,5775000,40.6649017333984
"MA",2012-07-19,43.8240013122559,43.898998260498,42.7939987182617,42.7939987182617,8195000,39.8382339477539
"MA",2012-07-20,42.4900016784668,42.6870002746582,42.1430015563965,42.314998626709,8963000,39.3923149108887
"MA",2012-07-23,41.6269989013672,41.8600006103516,41.1279983520508,41.5979995727539,9147000,38.7248420715332
"MA",2012-07-24,41.7280006408691,41.7779998779297,40.4700012207031,40.9889984130859,9457000,38.1579170227051
"MA",2012-07-25,41.2999992370605,41.5,40.648998260498,41.2330017089844,6069000,38.3850479125977
"MA",2012-07-26,41.8819999694824,42.7439994812012,41.7620010375977,42.3769989013672,7061000,39.4500312805176
"MA",2012-07-27,42.3810005187988,43.6749992370605,42.3219985961914,43.6749992370605,9644000,40.658374786377
"MA",2012-07-30,43.6199989318848,44.6749992370605,43.6199989318848,44.1150016784668,9897000,41.0679969787598
"MA",2012-07-31,44.3019981384277,44.326000213623,43.3160018920898,43.6570014953613,11530000,40.6416397094727
"MA",2012-08-01,42.4090003967285,43.298999786377,42,42.7200012207031,21723000,39.769359588623
"MA",2012-08-02,42.5769996643066,42.9080009460449,41.810001373291,42.3429985046387,11444000,39.4183807373047
"MA",2012-08-03,42.8429985046387,42.9000015258789,42.2999992370605,42.4129981994629,10280000,39.4835510253906
"MA",2012-08-06,42.4199981689453,42.7560005187988,41.9000015258789,41.9850006103516,7637000,39.0851135253906
"MA",2012-08-07,42.1290016174316,42.2849998474121,41.318000793457,41.6399993896484,12179000,38.7639389038086
"MA",2012-08-08,41.5970001220703,42.7000007629395,41.5169982910156,42.4449996948242,10101000,39.5133361816406
"MA",2012-08-09,42.4049987792969,42.7859992980957,42.0639991760254,42.5940017700195,7074000,39.6520500183105
"MA",2012-08-10,42.3359985351562,42.7859992980957,42.3349990844727,42.6030006408691,4565000,39.6604347229004
"MA",2012-08-13,42.4570007324219,42.6759986877441,42.2120018005371,42.5629997253418,4039000,39.6231880187988
"MA",2012-08-14,42.7050018310547,43.314998626709,42.6339988708496,42.8079986572266,5696000,39.8512687683105
"MA",2012-08-15,42.8079986572266,43.1100006103516,42.6199989318848,42.7089996337891,4050000,39.7590980529785
"MA",2012-08-16,42.7239990234375,43.0900001525879,42.6030006408691,42.8520011901855,4134000,39.8922386169434
"MA",2012-08-17,42.7949981689453,42.9459991455078,42.515998840332,42.6809997558594,5416000,39.7330436706543
"MA",2012-08-20,42.7099990844727,42.8600006103516,42.3689994812012,42.7200012207031,4384000,39.769359588623
"MA",2012-08-21,42.7029991149902,42.9809989929199,42.2449989318848,42.3310012817383,4232000,39.4072074890137
"MA",2012-08-22,42.1100006103516,42.5719985961914,41.882999420166,42.1199989318848,6931000,39.2108039855957
"MA",2012-08-23,42.0929985046387,42.2799987792969,41.6669998168945,41.8330001831055,5744000,38.9436111450195
"MA",2012-08-24,41.8600006103516,42.3470001220703,41.7669982910156,42.2449989318848,5130000,39.3271522521973
"MA",2012-08-27,42.2490005493164,42.6199989318848,42.0519981384277,42.3419990539551,4699000,39.4174499511719
"MA",2012-08-28,42.2620010375977,42.5900001525879,42.2620010375977,42.4599990844727,3983000,39.5273094177246
"MA",2012-08-29,42.4980010986328,42.6469993591309,42.173999786377,42.5820007324219,4011000,39.6408843994141
"MA",2012-08-30,42.2529983520508,42.3950004577637,42.0270004272461,42.0950012207031,3801000,39.1875
"MA",2012-08-31,42.2299995422363,42.3629989624023,41.9010009765625,42.2900009155273,4649000,39.3690528869629
"MA",2012-09-04,41.7540016174316,42.5999984741211,41.7540016174316,42.4379997253418,5091000,39.5068321228027
"MA",2012-09-05,42.3940010070801,42.5419998168945,42.0359992980957,42.2099990844727,5526000,39.2945671081543
"MA",2012-09-06,42.5,43.2599983215332,42.2560005187988,43.2599983215332,9617000,40.2720375061035
"MA",2012-09-07,43.2890014648438,43.6790008544922,43.1069984436035,43.6199989318848,6135000,40.6072006225586
"MA",2012-09-10,43.6619987487793,44.1199989318848,43.632999420166,43.7490005493164,7534000,40.7272796630859
"MA",2012-09-11,43.7999992370605,44.5900001525879,43.75,44.2869987487793,7158000,41.2281074523926
"MA",2012-09-12,44.5989990234375,44.8330001831055,44.375,44.640998840332,6168000,41.5576515197754
"MA",2012-09-13,44.6399993896484,45.6590003967285,44.5919990539551,45.5260009765625,8119000,42.381534576416
"MA",2012-09-14,45.5060005187988,45.6660003662109,45.2000007629395,45.4179992675781,6875000,42.281005859375
"MA",2012-09-17,45.431999206543,45.6300010681152,45.25,45.3499984741211,5157000,42.217700958252
"MA",2012-09-18,45.2999992370605,45.4990005493164,45.0740013122559,45.2980003356934,4771000,42.1692810058594
"MA",2012-09-19,45.2859992980957,45.5400009155273,45.1699981689453,45.1889991760254,5011000,42.0678253173828
"MA",2012-09-20,44.7529983520508,45.931999206543,44.7249984741211,45.4179992675781,11339000,42.281005859375
"MA",2012-09-21,45.9309997558594,46.1790008544922,45.685001373291,45.9519996643066,12850000,42.7781105041504
"MA",2012-09-24,45.75,45.75,45.3079986572266,45.5289993286133,7608000,42.3843307495117
"MA",2012-09-25,45.7599983215332,45.7729988098145,45.1290016174316,45.1520004272461,5510000,42.033374786377
"MA",2012-09-26,45.1319999694824,45.201000213623,44.5769996643066,44.5839996337891,4991000,41.5046119689941
"MA",2012-09-27,44.7599983215332,45.2169990539551,44.6980018615723,45.2169990539551,4342000,42.0938873291016
"MA",2012-09-28,45.1129989624023,45.2529983520508,44.8639984130859,45.1479988098145,5548000,42.0296516418457
"MA",2012-10-01,45.318000793457,46.0130004882812,45.25,45.6889991760254,6957000,42.5332679748535
"MA",2012-10-02,45.6959991455078,45.8800010681152,45.4010009765625,45.7649993896484,3347000,42.6040191650391
"MA",2012-10-03,45.9000015258789,47.4679985046387,45.7669982910156,47.3759994506836,11976000,44.1037673950195
"MA",2012-10-04,47.2750015258789,47.5,47.140998840332,47.4879989624023,6340000,44.2080192565918
"MA",2012-10-05,47.7999992370605,48.2999992370605,47.2869987487793,47.5270004272461,9005000,44.2722930908203
"MA",2012-10-08,47.423999786377,47.5480003356934,46.9819984436035,47.193000793457,5542000,43.9611625671387
"MA",2012-10-09,47.226001739502,47.2999992370605,46.1269989013672,46.4879989624023,8103000,43.3044471740723
"MA",2012-10-10,46.4990005493164,46.5169982910156,46.0480003356934,46.2089996337891,5058000,43.044548034668
"MA",2012-10-11,46.7179985046387,47.5820007324219,46.5019989013672,47.2569999694824,12626000,44.0207939147949
"MA",2012-10-12,47.2700004577637,47.6040000915527,46.9469985961914,47.3359985351562,8243000,44.0943794250488
"MA",2012-10-15,47.234001159668,47.6949996948242,47.1749992370605,47.5820007324219,8995000,44.3235244750977
"MA",2012-10-16,47.9280014038086,48.1510009765625,47.609001159668,47.9010009765625,4557000,44.6207046508789
"MA",2012-10-17,48.5989990234375,48.6080017089844,47.9160003662109,48.2999992370605,7248000,44.9923477172852
"MA",2012-10-18,48.2470016479492,48.564998626709,47.4370002746582,47.5830001831055,8788000,44.3244552612305
"MA",2012-10-19,47.4630012512207,47.6809997558594,46.7900009155273,47.0060005187988,10070000,43.7869758605957
"MA",2012-10-22,47.2980003356934,47.2980003356934,46.2000007629395,46.693000793457,7754000,43.4954032897949
"MA",2012-10-23,46.2550010681152,46.4749984741211,45.7999992370605,45.9860000610352,7294000,42.8368377685547
"MA",2012-10-24,46.4749984741211,46.5019989013672,45.2999992370605,45.4539985656738,7083000,42.3412399291992
"MA",2012-10-25,45.6500015258789,45.8580017089844,44.7379989624023,44.9360008239746,8938000,41.8587379455566
"MA",2012-10-26,44.9360008239746,45.7700004577637,44.8209991455078,45.2980003356934,6852000,42.1959381103516
"MA",2012-10-31,45.2519989013672,46.5,45.1180000305176,46.0929985046387,11930000,42.9364967346191
"MA",2012-11-01,46.3409996032715,47.4990005493164,46.2070007324219,46.8689994812012,9364000,43.6593589782715
"MA",2012-11-02,47.1539993286133,47.6990013122559,46.8680000305176,46.9449996948242,9514000,43.7301597595215
"MA",2012-11-05,46.726001739502,47.0960006713867,46.4679985046387,46.564998626709,6169000,43.3761940002441
"MA",2012-11-06,46.8559989929199,47.2890014648438,46.7190017700195,47.1780014038086,4120000,43.947193145752
"MA",2012-11-07,47,47.1189994812012,46.1510009765625,46.4700012207031,7637000,43.2876739501953
"MA",2012-11-08,46.431999206543,46.8209991455078,46.1800003051758,46.1800003051758,6203000,43.0175361633301
"MA",2012-11-09,45.8520011901855,46.8699989318848,45.8479995727539,46.4659996032715,6420000,43.2839698791504
"MA",2012-11-12,46.568000793457,47.0970001220703,46.306999206543,47,7025000,43.7813987731934
"MA",2012-11-13,46.7099990844727,47.6920013427734,46.4739990234375,47.1220016479492,4959000,43.8950386047363
"MA",2012-11-14,47.2669982910156,47.398998260498,46.2330017089844,46.3310012817383,6080000,43.1581916809082
"MA",2012-11-15,46.2929992675781,46.2929992675781,45.3569984436035,45.7159996032715,7071000,42.585319519043
"MA",2012-11-16,45.8460006713867,47.0460014343262,45.601001739502,46.4589996337891,9029000,43.2774505615234
"MA",2012-11-19,46.939998626709,47.8680000305176,46.8390007019043,47.8680000305176,6813000,44.5899543762207
"MA",2012-11-20,47.9049987792969,48.257999420166,47.2220001220703,47.7569999694824,6804000,44.4865493774414
"MA",2012-11-21,47.8419990539551,48.0699996948242,47.7550010681152,47.943000793457,2927000,44.659797668457
"MA",2012-11-23,48.0849990844727,48.2000007629395,47.7999992370605,48.1240005493164,2391000,44.8284225463867
"MA",2012-11-26,48.0180015563965,48.2779998779297,47.8289985656738,48.0029983520508,4976000,44.715690612793
"MA",2012-11-27,48.0089988708496,48.3680000305176,47.7900009155273,47.8489990234375,4877000,44.5722465515137
"MA",2012-11-28,47.5730018615723,48.1580009460449,47.4770011901855,48.1510009765625,6584000,44.8535575866699
"MA",2012-11-29,48.4199981689453,49.0750007629395,48.3240013122559,48.6209983825684,9080000,45.2913818359375
"MA",2012-11-30,48.5779991149902,48.9860000610352,48.3839988708496,48.8680000305176,9826000,45.5214691162109
"MA",2012-12-03,49.0999984741211,49.451000213623,48.556999206543,48.6650009155273,8497000,45.3323707580566
"MA",2012-12-04,48.7630004882812,48.7999992370605,48.0579986572266,48.3419990539551,6430000,45.031494140625
"MA",2012-12-05,48.2999992370605,48.4000015258789,47.439998626709,47.7999992370605,6645000,44.5265998840332
"MA",2012-12-06,47.5750007629395,48.0880012512207,47.3860015869141,48.0880012512207,5977000,44.7948722839355
"MA",2012-12-07,48.1650009155273,48.2840003967285,47.601001739502,47.609001159668,6389000,44.3486747741699
"MA",2012-12-10,48.0359992980957,48.0460014343262,47.5480003356934,47.9599990844727,5770000,44.6756477355957
"MA",2012-12-11,48,48.5,47.9150009155273,48.1520004272461,8577000,44.8545036315918
"MA",2012-12-12,48.2000007629395,48.7379989624023,48.0200004577637,48.3440017700195,9512000,45.0333404541016
"MA",2012-12-13,48.5909996032715,48.7599983215332,48.2519989013672,48.443000793457,5680000,45.1255569458008
"MA",2012-12-14,48.1220016479492,48.4799995422363,48.0270004272461,48.2299995422363,5346000,44.9271621704102
"MA",2012-12-17,48.3419990539551,48.9900016784668,48.1080017089844,48.931999206543,7181000,45.5810775756836
"MA",2012-12-18,49,49.4980010986328,48.7809982299805,49.2879981994629,6621000,45.9126892089844
"MA",2012-12-19,49.4799995422363,49.4889984130859,48.8919982910156,48.9389991760254,5629000,45.5876121520996
"MA",2012-12-20,49.2229995727539,49.8619995117188,48.9469985961914,49.8530006408691,9358000,46.4390068054199
"MA",2012-12-21,49.2999992370605,49.6889991760254,48.8269996643066,49.3569984436035,8320000,45.976978302002
"MA",2012-12-24,49.2859992980957,49.625,49.2480010986328,49.5019989013672,2695000,46.1120491027832
"MA",2012-12-26,49.4529991149902,49.5940017700195,48.5,48.6199989318848,5749000,45.2904434204102
"MA",2012-12-27,48.601001739502,49.2859992980957,48.1119995117188,48.7869987487793,6233000,45.4460067749023
"MA",2012-12-28,48.5,48.8650016784668,48.2849998474121,48.3079986572266,4686000,44.9998054504395
"MA",2012-12-31,48.3370018005371,49.1920013427734,48.2900009155273,49.1279983520508,6562000,45.7636451721191
"MA",2013-01-02,50.6300010681152,51.0270004272461,50.0999984741211,51.0270004272461,12278000,47.5326194763184
"MA",2013-01-03,51.0460014343262,51.5460014343262,50.814998626709,51.0999984741211,9452000,47.6006126403809
"MA",2013-01-04,51.1150016784668,51.2200012207031,50.7000007629395,51.0979995727539,11475000,47.5987510681152
"MA",2013-01-07,51.25,52.1300010681152,51.1660003662109,51.9529991149902,11398000,48.4236221313477
"MA",2013-01-08,52.0029983520508,52.1049995422363,51.4939994812012,51.7820014953613,6983000,48.2642478942871
"MA",2013-01-09,52.5200004577637,53.2389984130859,52.2669982910156,53.2389984130859,11461000,49.6222724914551
"MA",2013-01-10,53.2470016479492,53.2470016479492,52.4290008544922,52.7649993896484,12564000,49.180477142334
"MA",2013-01-11,52.7509994506836,52.9790000915527,52.5519981384277,52.8680000305176,6424000,49.2764701843262
